"No.","Time","Source","src.port","Destination","dst.port","Protocol","Length","Info"
"424","4.581332000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=163235 Ack=28113 Win=64240 Len=0"
"426","4.587717000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"427","4.587778000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"428","4.587778000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"429","4.588341000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=28113 Ack=167615 Win=64240 Len=0"
"430","4.589914000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"431","4.590358000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=28113 Ack=169075 Win=64240 Len=0"
"432","4.590449000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"433","4.592061000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"434","4.595606000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=28113 Ack=171995 Win=64240 Len=0"
"435","4.595606000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"436","4.595607000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"437","4.595607000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=28113 Ack=174915 Win=64240 Len=0"
"438","4.595608000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"439","4.595608000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=174915 Ack=28656 Win=64240 Len=0"
"440","4.596316000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"441","4.596317000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"442","4.596317000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"443","4.597569000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=28656 Ack=179295 Win=64240 Len=0"
"444","4.602650000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"445","4.603146000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=28656 Ack=180755 Win=64240 Len=0"
"446","4.604895000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"447","4.604895000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"448","4.604896000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=28656 Ack=183675 Win=64240 Len=0"
"449","4.606682000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"450","4.606682000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"451","4.607165000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=28656 Ack=186595 Win=64240 Len=0"
"452","4.607227000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"457","4.617602000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1111","Application Data"
"458","4.617604000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=188055 Ack=29713 Win=64240 Len=0"
"459","4.625850000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"460","4.642818000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=29713 Ack=189515 Win=64240 Len=0"
"461","4.654549000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"462","4.654550000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"463","4.655612000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=29713 Ack=192435 Win=64240 Len=0"
"464","4.656712000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1504","Application Data"
"465","4.661346000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"466","4.661347000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=193885 Ack=30256 Win=64240 Len=0"
"467","4.661347000","192.168.91.128","49180","124.6.36.194","443","TCP","1514","[TCP segment of a reassembled PDU]"
"468","4.661349000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","679","Application Data"
"469","4.661349000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=193885 Ack=31716 Win=64240 Len=0"
"470","4.661349000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=193885 Ack=32341 Win=64240 Len=0"
"471","4.685735000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data, Application Data"
"472","4.701427000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"473","4.701427000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"474","4.703651000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=32341 Ack=198265 Win=64240 Len=0"
"475","4.703651000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"476","4.703652000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=32341 Ack=199725 Win=64240 Len=0"
"477","4.712665000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"478","4.712666000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"479","4.712667000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=32341 Ack=202645 Win=64240 Len=0"
"484","4.712947000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"485","4.712947000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=202645 Ack=32884 Win=64240 Len=0"
"486","4.716026000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"487","4.722409000","192.168.91.128","49180","124.6.36.194","443","TCP","1514","[TCP segment of a reassembled PDU]"
"488","4.722410000","192.168.91.128","49180","124.6.36.194","443","TCP","1514","[TCP segment of a reassembled PDU]"
"489","4.722410000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","247","Application Data"
"490","4.722411000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=204105 Ack=34344 Win=64240 Len=0"
"491","4.722411000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=204105 Ack=35804 Win=64240 Len=0"
"492","4.722411000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=204105 Ack=35997 Win=64240 Len=0"
"493","4.722411000","192.168.91.128","49180","124.6.36.194","443","TCP","1514","[TCP segment of a reassembled PDU]"
"494","4.722413000","192.168.91.128","49180","124.6.36.194","443","TCP","1514","[TCP segment of a reassembled PDU]"
"495","4.722414000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1235","Application Data"
"496","4.722414000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=204105 Ack=37457 Win=64240 Len=0"
"497","4.722438000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=204105 Ack=38917 Win=64240 Len=0"
"498","4.722438000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=204105 Ack=40098 Win=64240 Len=0"
"499","4.722438000","192.168.91.128","49180","124.6.36.194","443","TCP","1514","[TCP segment of a reassembled PDU]"
"500","4.722439000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","205","Application Data"
"501","4.722439000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=204105 Ack=41558 Win=64240 Len=0"
"502","4.722439000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=204105 Ack=41709 Win=64240 Len=0"
"503","4.723105000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"504","4.723105000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"505","4.723106000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"506","4.723717000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=41709 Ack=208485 Win=64240 Len=0"
"507","4.723717000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"508","4.723717000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"509","4.725705000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=41709 Ack=211405 Win=64240 Len=0"
"510","4.728411000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"511","4.728411000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=211405 Ack=42252 Win=64240 Len=0"
"512","4.729222000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"513","4.729223000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"514","4.729223000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"515","4.730678000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=42252 Ack=215785 Win=64240 Len=0"
"516","4.730679000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"517","4.730679000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=215785 Ack=42795 Win=64240 Len=0"
"518","4.733039000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"519","4.733515000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"520","4.733665000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=42795 Ack=218705 Win=64240 Len=0"
"521","4.733796000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"522","4.734509000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"523","4.734666000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=42795 Ack=221625 Win=64240 Len=0"
"524","4.734895000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"525","4.734895000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=221625 Ack=43338 Win=64240 Len=0"
"526","4.734911000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"527","4.734912000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"528","4.735084000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43338 Ack=224545 Win=64240 Len=0"
"529","4.735387000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"530","4.735491000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"531","4.737074000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43338 Ack=227465 Win=64240 Len=0"
"532","4.737137000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"533","4.737138000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"534","4.737138000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"535","4.737595000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43338 Ack=231845 Win=64240 Len=0"
"536","4.738158000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"537","4.738158000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43338 Ack=233305 Win=64240 Len=0"
"538","4.738159000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"539","4.738159000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"540","4.738160000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43338 Ack=236225 Win=64240 Len=0"
"541","4.738619000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"542","4.738620000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=236225 Ack=43881 Win=64240 Len=0"
"543","4.739029000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"544","4.751956000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43881 Ack=237685 Win=64240 Len=0"
"545","4.753851000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"546","4.753852000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"547","4.753852000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"548","4.754703000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43881 Ack=242065 Win=64240 Len=0"
"549","4.759326000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"550","4.759732000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43881 Ack=243525 Win=64240 Len=0"
"551","4.759733000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"552","4.767704000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43881 Ack=244985 Win=64240 Len=0"
"553","4.783702000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"554","4.783703000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"555","4.784232000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43881 Ack=247905 Win=64240 Len=0"
"556","4.800357000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"557","4.800358000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"558","4.800359000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"559","4.801612000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43881 Ack=252285 Win=64240 Len=0"
"560","4.810058000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"561","4.810058000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"562","4.810059000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"563","4.810060000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"564","4.810741000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43881 Ack=258125 Win=64240 Len=0"
"565","4.810741000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"566","4.810741000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=258125 Ack=44424 Win=64240 Len=0"
"571","4.814116000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"572","4.814117000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"573","4.814752000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=44424 Ack=261045 Win=64240 Len=0"
"574","4.821132000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"575","4.821133000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"576","4.821133000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"577","4.821527000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=44424 Ack=265425 Win=64240 Len=0"
"578","4.821545000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"579","4.822037000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=44424 Ack=266885 Win=64240 Len=0"
"580","4.822374000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"581","4.822374000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"582","4.822375000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"583","4.822752000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=44424 Ack=271265 Win=64240 Len=0"
